baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,direction
28.640131528937296,21.020692568750977,4.409172718536076,4.7674912983971796,1.8653404908762936e-06,0.0006022459034848655,MSTRG.12295,up_in_cold
28.640131528937296,21.020692568750977,4.409172718536076,4.7674912983971796,1.8653404908762936e-06,0.0006022459034848655,MSTRG.10098,up_in_cold
28.20287761246497,21.000122114638845,4.409200424401714,4.762795993218739,1.909288409848743e-06,0.0006107796106698699,MSTRG.17542,up_in_cold
27.294654733649885,20.95433011770801,4.4092604746837285,4.752345713758506,2.010701903411338e-06,0.0006316321141445942,MSTRG.49,up_in_cold
26.688106850679883,20.92200995433231,4.409303080921715,4.744969799163545,2.0853744655972904e-06,0.0006434948870877161,MSTRG.12291,up_in_cold
25.36072715539486,20.85180857585711,4.409403812969032,4.72894056891032,2.256944311178645e-06,0.0006816036553991112,MSTRG.21793,up_in_cold
25.142100197158694,20.839998695123327,4.409421362604983,4.726243418662883,2.2871146233010515e-06,0.0006816036553991112,MSTRG.2275,up_in_cold
25.142100197158694,20.839998695123327,4.409421362604983,4.726243418662883,2.2871146233010515e-06,0.0006816036553991112,MSTRG.11170,up_in_cold
24.486219322450207,20.799321436421017,4.409475972678544,4.716959921155082,2.3939482641362124e-06,0.0006956215168513799,MSTRG.24265,up_in_cold
28.42150457070113,20.798318862391085,4.409186232337647,4.717042503184154,2.3929771334148866e-06,0.0006956215168513799,MSTRG.19389,up_in_cold
22.745952604164913,20.700528709074728,4.409636142052303,4.694384761514683,2.6741030366156794e-06,0.0007460477502890401,MSTRG.25092,up_in_cold
22.737203656560908,20.70040873783989,4.409636678520553,4.694356983801428,2.674466396688463e-06,0.0007460477502890401,MSTRG.13716,up_in_cold
22.737203656560908,20.70040873783989,4.409636678520553,4.694356983801428,2.674466396688463e-06,0.0007460477502890401,MSTRG.17633,up_in_cold
22.64445429754657,20.692953197411477,4.4096453995862,4.692656964968951,2.6967947474866487e-06,0.0007463058416675552,MSTRG.4029|CABZ01112656.1,up_in_cold
22.442271669889905,20.68255906693434,4.409665760679406,4.690278172862638,2.728338735745568e-06,0.0007490901053284426,MSTRG.12854,up_in_cold
22.037906414576575,20.65524295044404,4.409707579973928,4.684039151314012,2.8127624570637617e-06,0.0007511589716800391,MSTRG.20931,up_in_cold
21.862695823616257,20.64548491320732,4.409726715933592,4.681805980994091,2.8435855419359648e-06,0.0007511589716800391,MSTRG.22645,up_in_cold
21.862695823616257,20.64548491320732,4.409726715933592,4.681805980994091,2.8435855419359648e-06,0.0007511589716800391,MSTRG.20495,up_in_cold
21.431358531606577,20.613275204167866,4.409773139550228,4.674452528927668,2.947387981013312e-06,0.0007650352498718542,MSTRG.7365,up_in_cold
21.229175903949912,20.60180586029691,4.4097960243617935,4.6718273921249,2.985317878518186e-06,0.0007650352498718542,MSTRG.6305,up_in_cold
21.137652925082545,20.596775230947085,4.409807394087834,4.67067456473516,3.0021223503468032e-06,0.0007650352498718542,MSTRG.12208,up_in_cold
20.988187990671605,20.58947804083935,4.409824249759933,4.6690019544339485,3.026664999997887e-06,0.0007650352498718542,MSTRG.25130,up_in_cold
20.769561032435444,20.573161897367864,4.409849896115843,4.665274869216869,3.0820476983818017e-06,0.0007674590365826995,MSTRG.5581,up_in_cold
21.026993276293243,20.566763553910906,4.4098191650962235,4.663856449420218,3.1033790518271426e-06,0.0007674590365826995,MSTRG.16454,up_in_cold
20.218624537035478,20.536884622412234,4.409917488822355,4.656977069177886,3.2088616975140827e-06,0.0007777542381179292,MSTRG.9346,up_in_cold
20.016080138009915,20.520622200062455,4.409942052341623,4.6532634570937885,3.267223625617479e-06,0.0007856884179424543,MSTRG.2718,up_in_cold
19.61171488269658,20.49417539325379,4.409994743818397,4.647210843500664,3.364532295287442e-06,0.000803547100029985,MSTRG.11320,up_in_cold
18.802984372069922,20.437181115668267,4.410106924354768,4.634169072591904,3.5837401631796317e-06,0.0008500777942170788,MSTRG.10390,up_in_cold
30.1252115208432,20.41437615500846,4.409084498214533,4.630071427135338,3.6553961740001182e-06,0.0008612162783189874,MSTRG.23148,up_in_cold
18.39861911675659,20.405642928078965,4.4101667069030555,4.626955007423832,3.7108108785267007e-06,0.0008650747372549989,MSTRG.25174,up_in_cold
18.380567760941343,20.403059454045867,4.4101706867949995,4.626365032794993,3.721391797535055e-06,0.0008650747372549989,MSTRG.13614,up_in_cold
17.927410575365332,20.370569268958274,4.410240557881119,4.618924750613882,3.857337024989379e-06,0.0008848781889760175,MSTRG.6425,up_in_cold
17.927410575365332,20.370569268958274,4.410240557881119,4.618924750613882,3.857337024989379e-06,0.0008848781889760175,MSTRG.6010,up_in_cold
17.38770597847326,20.32858401674436,4.410328345977564,4.6093130538194576,4.040016197514176e-06,0.0009147488622800117,MSTRG.10794,up_in_cold
17.23178227588251,20.31208956912896,4.410356456983892,4.605543739432749,4.113895010608163e-06,0.0009207267229759978,MSTRG.724,up_in_cold
16.983340723159927,20.295033899514976,4.410398356521173,4.601632836523017,4.191916772173019e-06,0.0009207267229759978,MSTRG.12266,up_in_cold
16.83427578418452,20.282285004977787,4.410425912895698,4.598713458868942,4.251080007967961e-06,0.0009207267229759978,MSTRG.6428,up_in_cold
16.83427578418452,20.282285004977787,4.410425912895698,4.598713458868942,4.251080007967961e-06,0.0009207267229759978,MSTRG.6641,up_in_cold
16.83427578418452,20.282285004977787,4.410425912895698,4.598713458868942,4.251080007967961e-06,0.0009207267229759978,MSTRG.13957,up_in_cold
16.78115809550326,20.276596320031718,4.410434641397155,4.597414533640706,4.277660074051784e-06,0.0009207267229759978,MSTRG.3024,up_in_cold
16.78115809550326,20.276596320031718,4.410434641397155,4.597414533640706,4.277660074051784e-06,0.0009207267229759978,MSTRG.16224,up_in_cold
16.78115809550326,20.276596320031718,4.410434641397155,4.597414533640706,4.277660074051784e-06,0.0009207267229759978,MSTRG.14576,up_in_cold
16.578975467846597,20.250685986618368,4.410471748140776,4.591501123469388,4.400692730201723e-06,0.000941397268769349,MSTRG.21576,up_in_cold
24.923473238922533,19.882151127968555,4.409438153070073,4.508998751717518,6.513429208197974e-06,0.0013128136593101455,ENSDARG00000090462|mrpl20,up_in_cold
23.435223895200213,19.836713999658745,4.4095688881857855,4.4985608576851375,6.841501281829303e-06,0.001371013265494862,MSTRG.12715|si:ch211-199i15.5,up_in_cold
18.146037533601493,19.794318417048245,4.410205841405151,4.488298081511204,7.1794427162337e-06,0.001414350215098039,MSTRG.19172,up_in_cold
18.146037533601493,19.794318417048245,4.410205841405151,4.488298081511204,7.1794427162337e-06,0.001414350215098039,MSTRG.11762|sema4e,up_in_cold
18.600801744413253,19.02688870972945,4.410137674024136,4.314352547721693,1.6007132957823436e-05,0.0030008210704642224,MSTRG.2340,up_in_cold
431.5175207480356,12.13190532004276,1.4680204519236653,8.26412554685144,1.4072245223686396e-16,9.81370237409442e-13,MSTRG.12536,up_in_cold
190.3833776151071,10.95087934394376,4.4076540884175825,2.4845142391551187,0.01297283198902559,0.7526571976200952,MSTRG.7244,up_in_cold
181.08263489078348,10.878621264407029,4.407667900979195,2.468112731903024,0.01358275360247481,0.7707622073592784,MSTRG.21564,up_in_cold
178.10843014282332,10.85465348768148,1.7097751642424404,6.348585307993353,2.17303925721347e-10,3.608176469513166e-07,MSTRG.792,up_in_cold
162.25022352053125,10.720917063465093,1.4649718202669364,7.318172892575918,2.513698764271418e-13,9.738906912375565e-10,MSTRG.18066|sgsm3,up_in_cold
161.6663596265695,10.714996044357392,4.407701857829861,2.4309711477701756,0.015058413635198168,0.8166384947717809,MSTRG.2247,up_in_cold
151.92385417718782,10.625325665029417,4.407722166703267,2.410616019606466,0.015925605214310797,0.8388367495737208,MSTRG.12585,up_in_cold
147.20055623296372,10.579713739645292,4.407732991608454,2.400261939592802,0.016383343507960117,0.8452525850077378,MSTRG.23251|HECTD4,up_in_cold
138.1220782288048,10.487911992707092,4.407755844080686,2.3794221739372516,0.017339804132150572,0.8612843736238722,MSTRG.15839,up_in_cold
104.78278527804332,10.08970310521723,1.6610537331999087,6.074278576033837,1.2454635600250306e-09,1.7371227549805116e-06,MSTRG.17837,up_in_cold
98.87658737635958,10.005956412018389,1.5241579130464193,6.564907957613739,5.206501233466226e-11,1.2967535107838134e-07,MSTRG.11276,up_in_cold
97.24064809667891,9.982341177308248,1.7250632285855534,5.786652345197317,7.180296756069864e-09,7.58696265416364e-06,MSTRG.19101,up_in_cold
95.07209392369884,9.949111647906536,4.4079236721102335,2.257097079710442,0.024002009328664028,0.9927948556123203,MSTRG.23204,up_in_cold
94.15269996751333,9.935019089962845,4.407928957999127,2.2538972802485016,0.024202630828066073,0.9975431848035885,MSTRG.14861|slc34a2b,up_in_cold
93.98936301402765,9.932548549715666,4.407929889988953,2.2533363273934826,0.024237950893071084,0.9978194919604435,MSTRG.1645,up_in_cold
93.34497296722229,9.922587992815972,4.407933663751056,2.251074709770488,0.02438080591237287,0.9992325732503837,MSTRG.16445,up_in_cold
88.90275067315925,9.852685987916312,2.4989150552332955,3.9427854769543087,8.054069237112271e-05,0.012765333646766719,MSTRG.4889,up_in_cold
84.50326746115758,9.779120093292935,4.407991011210754,2.2184981930366683,0.026520882656906802,0.999516417873976,MSTRG.4506,up_in_cold
82.47273205663107,9.743985059164512,4.40800594639907,2.210519944312788,0.027069097907095458,0.999516417873976,MSTRG.16871,up_in_cold
81.94149968646926,9.734084848010953,1.5952586353743587,6.101885068766081,1.0482474244478538e-09,1.5891886714379222e-06,MSTRG.24268,up_in_cold
79.05514954378008,9.682892641398897,1.4852533443119835,6.519354208816355,7.061073219202163e-11,1.6322491519065032e-07,MSTRG.5748,up_in_cold
77.4913192832659,9.654356913580253,2.372224355557261,4.069748668992289,4.706388188231073e-05,0.007889762006511022,MSTRG.21267,up_in_cold
74.04990284939296,9.589668031828511,1.4989684901787752,6.397511418458699,1.5792967394965634e-10,2.898342000500298e-07,MSTRG.8247,up_in_cold
73.54841777799165,9.578522627494152,2.141002050873564,4.47385028126711,7.682354315103983e-06,0.0015049214191761842,MSTRG.12507,up_in_cold
71.92555052651466,9.546595291797662,4.408096962128556,2.165695395045906,0.03033447116710618,0.999516417873976,MSTRG.20719,up_in_cold
71.0931831397422,9.53028984522867,1.885127030258833,5.05551599030445,4.292286608377904e-07,0.00022009962021695458,MSTRG.5287,up_in_cold
66.89541794205464,9.441977582263936,4.408150492882871,2.1419363058290255,0.032198607838456454,0.999516417873976,MSTRG.10628|si:ch211-193k19.1,up_in_cold
66.24207599708589,9.427805235022035,4.408158047689276,2.138717607905193,0.03245854570751156,0.999516417873976,MSTRG.3355,up_in_cold
66.0409582509478,9.424454495842106,1.5494227617303178,6.082558439581297,1.1827976327305959e-09,1.7184571106534645e-06,MSTRG.15710,up_in_cold
64.30164498870525,9.38495530737571,4.40818134614382,2.128985758624804,0.03325543868100202,0.999516417873976,MSTRG.9032,up_in_cold
63.55869180039658,9.368187722696069,4.40819065305987,2.1251775297407574,0.03357180225941935,0.999516417873976,MSTRG.14457,up_in_cold
61.55330985440942,9.321934591431035,4.408216893822918,2.114672398378024,0.03445787841845869,0.999516417873976,MSTRG.9945|pvrl2l,up_in_cold
58.74069242865035,9.25439625314525,4.408256753238804,2.0993324053427522,0.03578760873359822,0.999516417873976,MSTRG.13158,up_in_cold
58.58930607410874,9.250756531714437,4.408258954748115,2.0985056973004026,0.03586049715171329,0.999516417873976,MSTRG.10131,up_in_cold
54.65780552280059,9.15070069370801,2.8333925996981684,3.2295915132561595,0.0012396720007995412,0.1408017035696391,MSTRG.18408,up_in_cold
54.305731571457066,9.141450953358385,2.816284765152111,3.245925648738381,0.0011706941017653758,0.13606977544818963,MSTRG.12006|smyd2b,up_in_cold
53.34482007105553,9.116607207810235,1.6813191489186734,5.4222942822446925,5.8838910647978517e-08,3.6636678131863624e-05,MSTRG.6509,up_in_cold
51.91730735085669,9.076320337497986,1.9490547691334976,4.65678054882629,3.2119249272701197e-06,0.0007777542381179292,MSTRG.12646,up_in_cold
51.664979341459045,9.070324571949111,1.5902753167075534,5.703619037946192,1.1729006022861853e-08,1.022446777527925e-05,MSTRG.1788,up_in_cold
51.44122015934481,9.06311448444034,2.946119899395362,3.076288404385844,0.00209595006443481,0.2175109607046946,MSTRG.8224,up_in_cold
50.883759764521834,9.046500919130471,1.7667180011296217,5.120512109655435,3.0470704855945363e-07,0.00016345892424953214,MSTRG.18078,up_in_cold
45.300672916005674,8.879084591061227,1.6999508100499798,5.223142068916792,1.7591231981148593e-07,9.736328062709052e-05,MSTRG.20645|lrrc8ab,up_in_cold
44.71390076410546,8.86212471465008,1.5512715837753972,5.712813157501371,1.111236668215963e-08,9.942589524186966e-06,MSTRG.8763,up_in_cold
44.50525777269145,8.854422207141543,2.8676546443800417,3.0876877815444823,0.0020172028144023637,0.21122475956575382,MSTRG.12167|si:dkey-174m14.3,up_in_cold
43.24137596828509,8.8132109979442,1.938504997923391,4.546395808824474,5.457236575090475e-06,0.0011326689412906534,MSTRG.5237|si:ch211-153b23.3,up_in_cold
42.1584340190288,8.775894810177713,2.9512237927144565,2.973645994533637,0.0029428437341662843,0.280366169854219,MSTRG.24479,up_in_cold
41.64405244947044,8.7572039322133,1.530194594733775,5.722934823029413,1.0469943971093514e-08,9.866931792650264e-06,MSTRG.10980,up_in_cold
263.2970115615957,8.701270333280501,3.521755799147666,2.4707193881490532,0.013484158084978624,0.7682665167730713,MSTRG.9270,up_in_cold
39.41963331516288,8.67902850755062,3.2080141841989156,2.70542086450216,0.006821789996504627,0.49453013594203715,MSTRG.21540,up_in_cold
37.76449542547216,8.617357235730829,2.872138781686475,3.000327592342474,0.002696893810473876,0.26371526362147,MSTRG.6362,up_in_cold
36.85331423442575,8.582333596488835,2.9719689189216,2.887760212379003,0.0038799553145540924,0.3444099554286999,MSTRG.11652,up_in_cold
35.92166443680859,8.545260263617994,2.8665737769831625,2.981001337635618,0.002873075378494772,0.27522325651850055,MSTRG.25307,up_in_cold
35.7755578100645,8.539279955336427,2.8914124263155823,2.9533247756764016,0.0031437102553754774,0.29467213143733206,MSTRG.13521,up_in_cold
35.59488928344111,8.531207473210724,1.6273086517318762,5.242525727452699,1.5839329795989805e-07,8.90809017187691e-05,MSTRG.24492|CABZ01066921.1,up_in_cold
35.45152185917727,8.526266411315328,2.8686963874749565,2.9721745558512027,0.002956985145953489,0.28094581758651826,MSTRG.14330,up_in_cold
35.247436648400516,8.517589644019761,3.0095777691553978,2.830161005080165,0.004652458503669056,0.38351436303649244,MSTRG.11069,up_in_cold
34.56056969565312,8.489561893843488,2.8731577026875637,2.954784516666912,0.0031288750336124402,0.29407208503243176,MSTRG.9216|cdh13,up_in_cold
34.195643908098354,8.473763381846227,2.8999423197251937,2.922045491804549,0.0034774074527077056,0.3182512348253674,MSTRG.1249|marveld2a,up_in_cold
34.07398278744231,8.469122829358678,2.877248724295578,2.9434795670757072,0.0032454524605801988,0.3017751515945892,MSTRG.11990,up_in_cold
33.64708860386999,8.450454205164203,2.9100648892746928,2.9038714003626227,0.0036857952006085727,0.33123709497427917,MSTRG.14488|cbarpb,up_in_cold
183.01350559279348,8.441844132644771,1.9228610437519298,4.390251786563243,1.1321948638275035e-05,0.0021691485003736935,MSTRG.21398,up_in_cold
32.97410498708741,8.421883490020955,2.933227831533247,2.871199911402278,0.004089168310332687,0.35236371836464453,MSTRG.3395,up_in_cold
32.49911174875338,8.400930363799324,2.9115713942690125,2.885359562308959,0.003909668510604951,0.34468623632289425,MSTRG.23817,up_in_cold
32.48192124165596,8.400664711620452,1.7830252850042199,4.7114669557816,2.45939980053442e-06,0.0007087339805358239,MSTRG.16992,up_in_cold
31.73078599215429,8.365386565084231,2.0706318637937535,4.04001634059538,5.3447477494528e-05,0.008824322540807688,MSTRG.5818,up_in_cold
30.822616414356155,8.324441905778569,2.8893512597063125,2.8810764623421745,0.003963194830927406,0.34721768984826057,MSTRG.15949,up_in_cold
30.35403132100389,8.30258154216965,1.6311264130365832,5.090090796036566,3.5789210528405403e-07,0.00018908090635075275,MSTRG.5863,up_in_cold
30.328682982071143,8.299612018059253,1.8197432805942753,4.560869715286896,5.0942182643513e-06,0.0010700620280702738,MSTRG.17539|cyp2k18,up_in_cold
29.905518598847106,8.280773338239335,2.9055749749041215,2.8499603038164882,0.004372468585908617,0.3700572988399213,MSTRG.1681,up_in_cold
29.675297970734153,8.269692528195796,2.8951184361764484,2.8564263295278134,0.004284394180752231,0.36615818796237637,MSTRG.220,up_in_cold
28.565718848973837,8.21474050459769,2.900713381660874,2.8319724921922966,0.00462618283054869,0.38325314910437047,MSTRG.16902,up_in_cold
28.369815699390074,8.204931871847691,2.365522499589942,3.4685494952045466,0.000523276126670139,0.06808251963007865,MSTRG.1691,up_in_cold
28.14195095084969,8.192908965629085,3.0632270903641516,2.6746005842665506,0.007481832871212885,0.526154159143496,MSTRG.21680,up_in_cold
27.381253281500175,8.153193563403317,1.7414544978833846,4.68182979992469,2.8432550803263928e-06,0.0007511589716800391,MSTRG.6921,up_in_cold
26.56518756368938,8.110047281910536,2.9151109965322037,2.782071520281112,0.005401313563465888,0.4250208741652341,MSTRG.11124,up_in_cold
26.23538788460603,8.09319350210486,1.7334542940275721,4.668824283391305,3.029283293742675e-06,0.0007650352498718542,MSTRG.13090|onecut2,up_in_cold
24.834508576850958,8.012642474055014,2.9766517904679515,2.691830633234856,0.007106102231393484,0.5079254747262515,MSTRG.10236,up_in_cold
24.74069325407668,8.007309294604415,2.930427204538194,2.7324716622217844,0.006286107877492962,0.4723928784058235,MSTRG.5255,up_in_cold
24.446587652117124,7.989914074735764,2.990414299291606,2.6718418503511305,0.007543619185308298,0.5292524293209558,MSTRG.21791|pcif1,up_in_cold
24.436794805628136,7.989140901017894,2.9472383135272926,2.710721038183162,0.006713708364762597,0.48974957525294355,MSTRG.2177,up_in_cold
110.81229792656458,7.976580682699679,3.2694693195139384,2.439717245575968,0.01469876174211031,0.807135627064007,MSTRG.2388,up_in_cold
23.06230557120808,7.906064894477475,2.9377034316963933,2.6912399696902263,0.007118696907022024,0.5079254747262515,MSTRG.16423,up_in_cold
112.68115829943565,7.886699451244316,1.577300730036046,5.000124136799253,5.729341450830753e-07,0.0002855607562077226,MSTRG.1785,up_in_cold
22.521535010556068,7.871798518147986,2.941935864447133,2.675720641390428,0.007456877182932478,0.526154159143496,MSTRG.20869,up_in_cold
22.232280069299215,7.85308694025713,2.952360245426104,2.65993520012451,0.007815568653900613,0.5435004148341236,MSTRG.5974|pik3cb,up_in_cold
22.074913554629305,7.84246654687572,2.968683785587886,2.6417318627698445,0.00824833279818325,0.5628397580036236,MSTRG.6624,up_in_cold
21.63058284703192,7.813601387206095,2.9489853015249627,2.649589804047368,0.00805895510695776,0.5553511968863837,MSTRG.6927,up_in_cold
21.418698897969847,7.799176855718658,3.007723052767905,2.593050197404758,0.009512888477745144,0.6246796767052645,MSTRG.18172,up_in_cold
20.38234697791155,7.725897742958597,1.6352772508227629,4.724518572658819,2.306611354988532e-06,0.0006816036553991112,MSTRG.9817,up_in_cold
20.100194139378782,7.707794080903303,2.96472188075652,2.5998371486152605,0.00932680099484045,0.6182817944659537,MSTRG.855,up_in_cold
124.29797053836026,7.700750895781465,1.8639640107037676,4.131383895590307,3.6058580556267386e-05,0.006224389333744988,MSTRG.11233,up_in_cold
19.72022484919679,7.680068207846485,2.3733459683440423,3.2359665679947662,0.0012123158212971974,0.1382407038383888,MSTRG.17757,up_in_cold
19.59041989141438,7.670948381860607,3.137943647329903,2.444578119937835,0.014502166994178072,0.8026604141587226,MSTRG.90,up_in_cold
19.39507071577403,7.656526873055564,1.6047070422914074,4.771292623058842,1.8304737963311104e-06,0.0006021395358893348,MSTRG.33499|CORO7,up_in_cold
19.262498566093452,7.646520697602465,3.4237973769817307,2.2333449838504467,0.025526203207544795,0.999516417873976,MSTRG.20971,up_in_cold
19.050757278649193,7.629615759120805,3.000774130485277,2.5425491647673475,0.011004711802135896,0.6818722645121928,MSTRG.23365,up_in_cold
18.994514386761132,7.626006156863424,1.8414066568364358,4.1414025134268915,3.451885825896734e-05,0.005988249097671304,MSTRG.952|smdt1b,up_in_cold
18.597843432181932,7.595629458949002,2.9835333837722295,2.545850333119273,0.010901191610490978,0.6799886409055633,ENSDARG00000099519|cpdp,up_in_cold
18.53067551656038,7.591322550938335,2.5425102827967354,2.9857588393262886,0.002828756281102777,0.2724748695187092,MSTRG.5634,up_in_cold
18.443101447792372,7.58389914149788,3.0923392668009164,2.4524796560707154,0.014187540170047632,0.7890037291696825,MSTRG.15225,up_in_cold
18.312564308200997,7.573690129313357,1.6223320357445496,4.668397074361849,3.0355878631472684e-06,0.0007650352498718542,MSTRG.3095,up_in_cold
18.087208335499714,7.554769095181535,3.015410998136168,2.5053861977193668,0.01223177537338816,0.7281152136199798,MSTRG.12833,up_in_cold
18.06192353223263,7.553534013521694,2.984618412300148,2.5308206846115486,0.011379600792814732,0.694912959797998,MSTRG.24456,up_in_cold
18.05707287152992,7.552996996705289,3.0027349231964444,2.5153725486580885,0.011890666087160806,0.7129980461976928,MSTRG.5644,up_in_cold
17.675894955970172,7.521884551326275,3.4452850904333974,2.1832400959248526,0.029018133433802964,0.999516417873976,MSTRG.22757,up_in_cold
17.60931923835867,7.515637329033828,1.5958735473762722,4.709419077338591,2.4842381933394716e-06,0.00071002378330782,MSTRG.22533,up_in_cold
17.53149870977166,7.509650034426798,3.021611350438206,2.485313021258581,0.012943756395635326,0.752226402932347,MSTRG.1293|cdc42se2,up_in_cold
17.25993603078005,7.4876607708438625,3.119990889469863,2.399898280509446,0.016399628325766306,0.8452525850077378,MSTRG.22587,up_in_cold
90.29042152234891,7.4853142835988935,1.1262189509898781,6.64641123026722,3.003254363847784e-11,8.055421262539105e-08,MSTRG.838,up_in_cold
17.1397166399618,7.47763986933768,3.007362349711584,2.486444598222363,0.012902665783617477,0.7521508621451836,MSTRG.16053,up_in_cold
17.158091543079312,7.477348849709329,1.718288284491743,4.351626509471938,1.351313134339199e-05,0.0025748053377745096,MSTRG.5770,up_in_cold
16.70623342572328,7.440215174465647,1.6453168057672798,4.5220562680607665,6.124177368996881e-06,0.0012487949747342238,MSTRG.24450,up_in_cold
